PRACTICE_CODE,GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PRACTICE_LIST_SIZE
A81041,MH,104.0,TOTAL,9445
A81041,NDH,711.0,18OV,7618
A81041,OB,1486.0,18OV,7618
A81041,OST,13.0,50OV,4094
A81041,PAD,56.0,TOTAL,9445
A81041,PC,58.0,TOTAL,9445
A81041,RA,77.0,16OV,7811
A81041,STIA,225.0,TOTAL,9445
A81042,AF,309.0,TOTAL,14713
A81042,AST,1025.0,06OV,13678
A81042,CAN,495.0,TOTAL,14713
A81042,CHD,518.0,TOTAL,14713
A81042,CKD,566.0,18OV,11416
A81042,COPD,618.0,TOTAL,14713
A81042,DEM,115.0,TOTAL,14713
A81042,DEP,2251.0,18OV,11416
A81042,DM,1162.0,17OV,11600
A81042,EP,158.0,18OV,11416
A81042,HF,210.0,TOTAL,14713
A81042,HYP,2338.0,TOTAL,14713
A81042,LD,113.0,TOTAL,14713
A81042,MH,167.0,TOTAL,14713
A81042,NDH,1472.0,18OV,11416
A81042,OB,1888.0,18OV,11416
A81042,OST,97.0,50OV,5495
A81042,PAD,133.0,TOTAL,14713
A81042,PC,164.0,TOTAL,14713
A81042,RA,108.0,16OV,11772
A81042,STIA,300.0,TOTAL,14713
A81043,AF,211.0,TOTAL,8484
A81043,AST,627.0,06OV,7949
A81043,CAN,397.0,TOTAL,8484
A81043,CHD,357.0,TOTAL,8484
A81043,CKD,195.0,18OV,6734
A81043,COPD,315.0,TOTAL,8484
A81043,DEM,79.0,TOTAL,8484
A81043,DEP,1544.0,18OV,6734
A81043,DM,598.0,17OV,6841
A81043,EP,103.0,18OV,6734
A81043,HF,151.0,TOTAL,8484
A81043,HYP,1499.0,TOTAL,8484
A81043,LD,82.0,TOTAL,8484
A81043,MH,89.0,TOTAL,8484
A81043,NDH,407.0,18OV,6734
A81043,OB,957.0,18OV,6734
A81043,OST,31.0,50OV,3635
A81043,PAD,90.0,TOTAL,8484
A81043,PC,22.0,TOTAL,8484
A81043,RA,56.0,16OV,6919
A81043,STIA,225.0,TOTAL,8484
A81044,AF,494.0,TOTAL,18851
A81044,AST,1332.0,06OV,17802
A81044,CAN,641.0,TOTAL,18851
A81044,CHD,740.0,TOTAL,18851
A81044,CKD,824.0,18OV,15230
A81044,COPD,644.0,TOTAL,18851
A81044,DEM,226.0,TOTAL,18851
A81044,DEP,1873.0,18OV,15230
A81044,DM,1288.0,17OV,15460
A81044,EP,166.0,18OV,15230
A81044,HF,262.0,TOTAL,18851
A81044,HYP,3202.0,TOTAL,18851
A81044,LD,144.0,TOTAL,18851
A81044,MH,195.0,TOTAL,18851
A81044,NDH,1133.0,18OV,15230
A81044,OB,2642.0,18OV,15230
A81044,OST,58.0,50OV,7886
A81044,PAD,153.0,TOTAL,18851
A81044,PC,283.0,TOTAL,18851
A81044,RA,110.0,16OV,15675
A81044,STIA,408.0,TOTAL,18851
A81045,AF,172.0,TOTAL,6106
A81045,AST,459.0,06OV,5779
A81045,CAN,230.0,TOTAL,6106
A81045,CHD,251.0,TOTAL,6106
A81045,CKD,257.0,18OV,4948
A81045,COPD,210.0,TOTAL,6106
A81045,DEM,77.0,TOTAL,6106
A81045,DEP,839.0,18OV,4948
A81045,DM,478.0,17OV,5029
A81045,EP,59.0,18OV,4948
A81045,HF,68.0,TOTAL,6106
A81045,HYP,938.0,TOTAL,6106
A81045,LD,55.0,TOTAL,6106
A81045,MH,69.0,TOTAL,6106
A81045,NDH,517.0,18OV,4948
A81045,OB,808.0,18OV,4948
A81045,OST,14.0,50OV,2653
A81045,PAD,56.0,TOTAL,6106
A81045,PC,53.0,TOTAL,6106
A81045,RA,27.0,16OV,5095
A81045,STIA,150.0,TOTAL,6106
A81046,AF,339.0,TOTAL,12161
A81046,AST,781.0,06OV,11463
A81046,CAN,329.0,TOTAL,12161
A81046,CHD,459.0,TOTAL,12161
A81046,CKD,186.0,18OV,9712
A81046,COPD,376.0,TOTAL,12161
A81046,DEM,103.0,TOTAL,12161
A81046,DEP,1058.0,18OV,9712
A81046,DM,797.0,17OV,9851
A81046,EP,104.0,18OV,9712
A81046,HF,138.0,TOTAL,12161
A81046,HYP,1992.0,TOTAL,12161
A81046,LD,62.0,TOTAL,12161
A81046,MH,117.0,TOTAL,12161
A81046,NDH,382.0,18OV,9712
A81046,OB,954.0,18OV,9712
A81046,OST,10.0,50OV,5073
A81046,PAD,76.0,TOTAL,12161
A81046,PC,40.0,TOTAL,12161
A81046,RA,69.0,16OV,9981
A81046,STIA,295.0,TOTAL,12161
A81048,AF,283.0,TOTAL,7070
A81048,AST,464.0,06OV,6801
A81048,CAN,343.0,TOTAL,7070
A81048,CHD,353.0,TOTAL,7070
A81048,CKD,363.0,18OV,5917
A81048,COPD,211.0,TOTAL,7070
A81048,DEM,117.0,TOTAL,7070
A81048,DEP,982.0,18OV,5917
A81048,DM,573.0,17OV,5985
A81048,EP,61.0,18OV,5917
A81048,HF,144.0,TOTAL,7070
A81048,HYP,1595.0,TOTAL,7070
A81048,LD,33.0,TOTAL,7070
A81048,MH,53.0,TOTAL,7070
A81048,NDH,551.0,18OV,5917
A81048,OB,933.0,18OV,5917
A81048,OST,37.0,50OV,3750
A81048,PAD,75.0,TOTAL,7070
A81048,PC,59.0,TOTAL,7070
A81048,RA,58.0,16OV,6067
A81048,STIA,236.0,TOTAL,7070
A81049,AF,120.0,TOTAL,6564
A81049,AST,345.0,06OV,6086
A81049,CAN,140.0,TOTAL,6564
A81049,CHD,263.0,TOTAL,6564
A81049,CKD,282.0,18OV,4912
A81049,COPD,250.0,TOTAL,6564
A81049,DEM,39.0,TOTAL,6564
A81049,DEP,964.0,18OV,4912
A81049,DM,514.0,17OV,4991
A81049,EP,59.0,18OV,4912
A81049,HF,41.0,TOTAL,6564
A81049,HYP,982.0,TOTAL,6564
A81049,LD,46.0,TOTAL,6564
A81049,MH,60.0,TOTAL,6564
A81049,NDH,580.0,18OV,4912
A81049,OB,1125.0,18OV,4912
A81049,OST,15.0,50OV,2262
A81049,PAD,49.0,TOTAL,6564
A81049,PC,39.0,TOTAL,6564
A81049,RA,34.0,16OV,5089
A81049,STIA,100.0,TOTAL,6564
A81051,AF,153.0,TOTAL,7033
A81051,AST,523.0,06OV,6594
A81051,CAN,239.0,TOTAL,7033
A81051,CHD,211.0,TOTAL,7033
A81051,CKD,154.0,18OV,5571
A81051,COPD,174.0,TOTAL,7033
A81051,DEM,36.0,TOTAL,7033
A81051,DEP,489.0,18OV,5571
A81051,DM,457.0,17OV,5649
A81051,EP,58.0,18OV,5571
A81051,HF,62.0,TOTAL,7033
A81051,HYP,976.0,TOTAL,7033
A81051,LD,48.0,TOTAL,7033
A81051,MH,57.0,TOTAL,7033
A81051,NDH,679.0,18OV,5571
A81051,OB,743.0,18OV,5571
A81051,OST,17.0,50OV,2703
A81051,PAD,44.0,TOTAL,7033
A81051,PC,66.0,TOTAL,7033
A81051,RA,32.0,16OV,5722
A81051,STIA,135.0,TOTAL,7033
A81052,AF,241.0,TOTAL,9918
A81052,AST,790.0,06OV,9281
A81052,CAN,379.0,TOTAL,9918
A81052,CHD,399.0,TOTAL,9918
A81052,CKD,456.0,18OV,7952
A81052,COPD,355.0,TOTAL,9918
A81052,DEM,109.0,TOTAL,9918
A81052,DEP,1130.0,18OV,7952
A81052,DM,779.0,17OV,8060
A81052,EP,81.0,18OV,7952
A81052,HF,63.0,TOTAL,9918
A81052,HYP,1787.0,TOTAL,9918
A81052,LD,121.0,TOTAL,9918
A81052,MH,102.0,TOTAL,9918
A81052,NDH,406.0,18OV,7952
A81052,OB,1328.0,18OV,7952
A81052,OST,43.0,50OV,4333
A81052,PAD,98.0,TOTAL,9918
A81052,PC,110.0,TOTAL,9918
A81052,RA,53.0,16OV,8166
A81052,STIA,254.0,TOTAL,9918
A81053,AF,167.0,TOTAL,6021
A81053,AST,416.0,06OV,5681
A81053,CAN,217.0,TOTAL,6021
A81053,CHD,270.0,TOTAL,6021
A81053,CKD,267.0,18OV,4822
A81053,COPD,258.0,TOTAL,6021
A81053,DEM,43.0,TOTAL,6021
A81053,DEP,1110.0,18OV,4822
A81053,DM,465.0,17OV,4894
A81053,EP,74.0,18OV,4822
A81053,HF,75.0,TOTAL,6021
A81053,HYP,1340.0,TOTAL,6021
A81053,LD,73.0,TOTAL,6021
A81053,MH,103.0,TOTAL,6021
A81053,NDH,678.0,18OV,4822
A81053,OB,704.0,18OV,4822
A81053,OST,25.0,50OV,2656
A81053,PAD,65.0,TOTAL,6021
A81053,PC,21.0,TOTAL,6021
A81053,RA,49.0,16OV,4965
A81053,STIA,150.0,TOTAL,6021
A81054,AF,215.0,TOTAL,8549
A81054,AST,686.0,06OV,8053
A81054,CAN,369.0,TOTAL,8549
A81054,CHD,311.0,TOTAL,8549
A81054,CKD,234.0,18OV,6966
A81054,COPD,321.0,TOTAL,8549
A81054,DEM,73.0,TOTAL,8549
A81054,DEP,1333.0,18OV,6966
A81054,DM,679.0,17OV,7068
A81054,EP,88.0,18OV,6966
A81054,HF,69.0,TOTAL,8549
A81054,HYP,1568.0,TOTAL,8549
A81054,LD,109.0,TOTAL,8549
A81054,MH,86.0,TOTAL,8549
A81054,NDH,678.0,18OV,6966
A81054,OB,1326.0,18OV,6966
A81054,OST,33.0,50OV,3672
A81054,PAD,82.0,TOTAL,8549
A81054,PC,36.0,TOTAL,8549
A81054,RA,71.0,16OV,7158
A81054,STIA,218.0,TOTAL,8549
A81056,AF,64.0,TOTAL,2474
A81056,AST,122.0,06OV,2338
A81056,CAN,88.0,TOTAL,2474
A81056,CHD,90.0,TOTAL,2474
A81056,CKD,100.0,18OV,2015
A81056,COPD,86.0,TOTAL,2474
A81056,DEM,10.0,TOTAL,2474
A81056,DEP,250.0,18OV,2015
A81056,DM,154.0,17OV,2037
A81056,EP,15.0,18OV,2015
A81056,HF,23.0,TOTAL,2474
A81056,HYP,524.0,TOTAL,2474
A81056,LD,21.0,TOTAL,2474
A81056,MH,15.0,TOTAL,2474
A81056,NDH,66.0,18OV,2015
A81056,OB,449.0,18OV,2015
A81056,OST,3.0,50OV,1184
A81056,PAD,10.0,TOTAL,2474
A81056,PC,8.0,TOTAL,2474
A81056,RA,20.0,16OV,2064
A81056,STIA,63.0,TOTAL,2474
A81057,AF,226.0,TOTAL,9369
A81057,AST,723.0,06OV,8843
A81057,CAN,300.0,TOTAL,9369
A81057,CHD,358.0,TOTAL,9369
A81057,CKD,296.0,18OV,7387
A81057,COPD,287.0,TOTAL,9369
A81057,DEM,82.0,TOTAL,9369
A81057,DEP,1406.0,18OV,7387
A81057,DM,671.0,17OV,7495
A81057,EP,101.0,18OV,7387
A81057,HF,117.0,TOTAL,9369
A81057,HYP,1516.0,TOTAL,9369
A81057,LD,65.0,TOTAL,9369
A81057,MH,101.0,TOTAL,9369
A81057,NDH,423.0,18OV,7387
A81057,OB,1214.0,18OV,7387
A81057,OST,37.0,50OV,3758
A81057,PAD,77.0,TOTAL,9369
A81057,PC,160.0,TOTAL,9369
A81057,RA,55.0,16OV,7613
A81057,STIA,222.0,TOTAL,9369
A81058,AF,232.0,TOTAL,9341
A81058,AST,549.0,06OV,8713
A81058,CAN,376.0,TOTAL,9341
A81058,CHD,357.0,TOTAL,9341
A81058,CKD,431.0,18OV,7186
A81058,COPD,238.0,TOTAL,9341
A81058,DEM,92.0,TOTAL,9341
A81058,DEP,1252.0,18OV,7186
A81058,DM,599.0,17OV,7312
A81058,EP,84.0,18OV,7186
A81058,HF,102.0,TOTAL,9341
A81058,HYP,1472.0,TOTAL,9341
A81058,LD,80.0,TOTAL,9341
A81058,MH,96.0,TOTAL,9341
A81058,NDH,349.0,18OV,7186
A81058,OB,1024.0,18OV,7186
A81058,OST,63.0,50OV,3722
A81058,PAD,74.0,TOTAL,9341
A81058,PC,50.0,TOTAL,9341
A81058,RA,57.0,16OV,7438
A81058,STIA,263.0,TOTAL,9341
A81060,AF,133.0,TOTAL,6000
A81060,AST,394.0,06OV,5649
A81060,CAN,216.0,TOTAL,6000
A81060,CHD,241.0,TOTAL,6000
A81060,CKD,160.0,18OV,4799
A81060,COPD,161.0,TOTAL,6000
A81060,DEM,37.0,TOTAL,6000
A81060,DEP,523.0,18OV,4799
A81060,DM,419.0,17OV,4873
A81060,EP,70.0,18OV,4799
A81060,HF,70.0,TOTAL,6000
A81060,HYP,1014.0,TOTAL,6000
A81060,LD,75.0,TOTAL,6000
A81060,MH,52.0,TOTAL,6000
A81060,NDH,224.0,18OV,4799
A81060,OB,792.0,18OV,4799
A81060,OST,26.0,50OV,2601
A81060,PAD,38.0,TOTAL,6000
A81060,PC,61.0,TOTAL,6000
A81060,RA,43.0,16OV,4942
A81060,STIA,172.0,TOTAL,6000
A81063,AF,131.0,TOTAL,5491
A81063,AST,406.0,06OV,5190
A81063,CAN,168.0,TOTAL,5491
A81063,CHD,221.0,TOTAL,5491
A81063,CKD,116.0,18OV,4363
A81063,COPD,178.0,TOTAL,5491
A81063,DEM,43.0,TOTAL,5491
A81063,DEP,423.0,18OV,4363
A81063,DM,392.0,17OV,4418
A81063,EP,55.0,18OV,4363
A81063,HF,62.0,TOTAL,5491
A81063,HYP,991.0,TOTAL,5491
A81063,LD,40.0,TOTAL,5491
A81063,MH,53.0,TOTAL,5491
A81063,NDH,208.0,18OV,4363
A81063,OB,771.0,18OV,4363
A81063,OST,5.0,50OV,2223
A81063,PAD,38.0,TOTAL,5491
A81063,PC,71.0,TOTAL,5491
A81063,RA,46.0,16OV,4499
A81063,STIA,114.0,TOTAL,5491
A81064,AF,93.0,TOTAL,8469
A81064,AST,389.0,06OV,7905
A81064,CAN,177.0,TOTAL,8469
A81064,CHD,156.0,TOTAL,8469
A81064,CKD,97.0,18OV,6858
A81064,COPD,169.0,TOTAL,8469
A81064,DEM,50.0,TOTAL,8469
A81064,DEP,455.0,18OV,6858
A81064,DM,386.0,17OV,6918
A81064,EP,41.0,18OV,6858
A81064,HF,42.0,TOTAL,8469
A81064,HYP,583.0,TOTAL,8469
A81064,LD,41.0,TOTAL,8469
A81064,MH,65.0,TOTAL,8469
A81064,NDH,349.0,18OV,6858
A81064,OB,631.0,18OV,6858
A81064,OST,9.0,50OV,1818
A81064,PAD,51.0,TOTAL,8469
A81064,PC,23.0,TOTAL,8469
A81064,RA,27.0,16OV,6981
A81064,STIA,96.0,TOTAL,8469
A81065,AF,56.0,TOTAL,3811
A81065,AST,238.0,06OV,3546
A81065,CAN,77.0,TOTAL,3811
A81065,CHD,136.0,TOTAL,3811
A81065,CKD,141.0,18OV,2878
A81065,COPD,179.0,TOTAL,3811
A81065,DEM,23.0,TOTAL,3811
A81065,DEP,259.0,18OV,2878
A81065,DM,299.0,17OV,2917
A81065,EP,45.0,18OV,2878
A81065,HF,36.0,TOTAL,3811
A81065,HYP,599.0,TOTAL,3811
A81065,LD,40.0,TOTAL,3811
A81065,MH,39.0,TOTAL,3811
A81065,NDH,226.0,18OV,2878
A81065,OB,592.0,18OV,2878
A81065,OST,11.0,50OV,1340
A81065,PAD,25.0,TOTAL,3811
A81065,PC,25.0,TOTAL,3811
A81065,RA,21.0,16OV,2961
A81065,STIA,69.0,TOTAL,3811
A81066,AF,142.0,TOTAL,5187
A81066,AST,394.0,06OV,4902
A81066,CAN,212.0,TOTAL,5187
A81066,CHD,174.0,TOTAL,5187
A81066,CKD,207.0,18OV,4225
A81066,COPD,75.0,TOTAL,5187
A81066,DEM,20.0,TOTAL,5187
A81066,DEP,781.0,18OV,4225
A81066,DM,279.0,17OV,4280
A81066,EP,31.0,18OV,4225
A81066,HF,47.0,TOTAL,5187
A81066,HYP,879.0,TOTAL,5187
A81066,LD,31.0,TOTAL,5187
A81066,MH,31.0,TOTAL,5187
A81066,NDH,142.0,18OV,4225
A81066,OB,658.0,18OV,4225
A81066,OST,10.0,50OV,2393
A81066,PAD,35.0,TOTAL,5187
A81066,PC,52.0,TOTAL,5187
A81066,RA,46.0,16OV,4350
A81066,STIA,90.0,TOTAL,5187
A81067,AF,182.0,TOTAL,11590
A81067,AST,842.0,06OV,10864
A81067,CAN,217.0,TOTAL,11590
A81067,CHD,332.0,TOTAL,11590
A81067,CKD,290.0,18OV,9126
A81067,COPD,470.0,TOTAL,11590
A81067,DEM,59.0,TOTAL,11590
A81067,DEP,1558.0,18OV,9126
A81067,DM,701.0,17OV,9254
A81067,EP,114.0,18OV,9126
A81067,HF,94.0,TOTAL,11590
A81067,HYP,1461.0,TOTAL,11590
A81067,LD,109.0,TOTAL,11590
A81067,MH,108.0,TOTAL,11590
A81067,NDH,356.0,18OV,9126
A81067,OB,1435.0,18OV,9126
A81067,OST,7.0,50OV,3512
A81067,PAD,90.0,TOTAL,11590
A81067,PC,42.0,TOTAL,11590
A81067,RA,61.0,16OV,9402
A81067,STIA,257.0,TOTAL,11590
A81070,AF,92.0,TOTAL,6498
A81070,AST,399.0,06OV,6120
A81070,CAN,171.0,TOTAL,6498
A81070,CHD,186.0,TOTAL,6498
A81070,CKD,138.0,18OV,4844
A81070,COPD,182.0,TOTAL,6498
A81070,DEM,36.0,TOTAL,6498
A81070,DEP,769.0,18OV,4844
A81070,DM,321.0,17OV,4964
A81070,EP,41.0,18OV,4844
A81070,HF,58.0,TOTAL,6498
A81070,HYP,881.0,TOTAL,6498
A81070,LD,32.0,TOTAL,6498
A81070,MH,69.0,TOTAL,6498
A81070,NDH,263.0,18OV,4844
A81070,OB,800.0,18OV,4844
A81070,OST,8.0,50OV,2129
A81070,PAD,40.0,TOTAL,6498
A81070,PC,49.0,TOTAL,6498
A81070,RA,30.0,16OV,5070
A81070,STIA,106.0,TOTAL,6498
A81602,AF,77.0,TOTAL,2298
A81602,AST,160.0,06OV,2198
A81602,CAN,93.0,TOTAL,2298
A81602,CHD,113.0,TOTAL,2298
A81602,CKD,42.0,18OV,1940
A81602,COPD,76.0,TOTAL,2298
A81602,DEM,16.0,TOTAL,2298
A81602,DEP,100.0,18OV,1940
A81602,DM,176.0,17OV,1964
A81602,EP,17.0,18OV,1940
A81602,HF,28.0,TOTAL,2298
A81602,HYP,553.0,TOTAL,2298
A81602,LD,23.0,TOTAL,2298
A81602,MH,8.0,TOTAL,2298
A81602,NDH,152.0,18OV,1940
A81602,OB,350.0,18OV,1940
A81602,OST,0.0,50OV,1187
A81602,PAD,24.0,TOTAL,2298
A81602,PC,39.0,TOTAL,2298
A81602,RA,6.0,16OV,1989
A81602,STIA,63.0,TOTAL,2298
A81608,AF,103.0,TOTAL,8798
A81608,AST,587.0,06OV,7961
A81608,CAN,196.0,TOTAL,8798
A81608,CHD,227.0,TOTAL,8798
A81608,CKD,211.0,18OV,6556
A81608,COPD,265.0,TOTAL,8798
A81608,DEM,79.0,TOTAL,8798
A81608,DEP,1953.0,18OV,6556
A81608,DM,541.0,17OV,6681
A81608,EP,59.0,18OV,6556
A81608,HF,56.0,TOTAL,8798
A81608,HYP,1595.0,TOTAL,8798
A81608,LD,65.0,TOTAL,8798
A81608,MH,81.0,TOTAL,8798
A81608,NDH,499.0,18OV,6556
A81608,OB,1876.0,18OV,6556
A81608,OST,9.0,50OV,2128
A81608,PAD,54.0,TOTAL,8798
A81608,PC,42.0,TOTAL,8798
A81608,RA,67.0,16OV,6766
A81608,STIA,150.0,TOTAL,8798
A81610,AF,207.0,TOTAL,7998
A81610,AST,576.0,06OV,7480
A81610,CAN,261.0,TOTAL,7998
A81610,CHD,286.0,TOTAL,7998
A81610,CKD,260.0,18OV,6228
A81610,COPD,178.0,TOTAL,7998
A81610,DEM,53.0,TOTAL,7998
A81610,DEP,1117.0,18OV,6228
A81610,DM,494.0,17OV,6342
A81610,EP,71.0,18OV,6228
A81610,HF,57.0,TOTAL,7998
A81610,HYP,1164.0,TOTAL,7998
A81610,LD,47.0,TOTAL,7998
A81610,MH,72.0,TOTAL,7998
A81610,NDH,312.0,18OV,6228
A81610,OB,935.0,18OV,6228
A81610,OST,10.0,50OV,3067
A81610,PAD,65.0,TOTAL,7998
A81610,PC,47.0,TOTAL,7998
A81610,RA,40.0,16OV,6459
A81610,STIA,180.0,TOTAL,7998
A81611,AF,173.0,TOTAL,8264
A81611,AST,492.0,06OV,7696
A81611,CAN,323.0,TOTAL,8264
A81611,CHD,284.0,TOTAL,8264
A81611,CKD,258.0,18OV,6408
A81611,COPD,224.0,TOTAL,8264
A81611,DEM,85.0,TOTAL,8264
A81611,DEP,1357.0,18OV,6408
A81611,DM,566.0,17OV,6511
A81611,EP,72.0,18OV,6408
A81611,HF,71.0,TOTAL,8264
A81611,HYP,1426.0,TOTAL,8264
A81611,LD,56.0,TOTAL,8264
A81611,MH,65.0,TOTAL,8264
A81611,NDH,733.0,18OV,6408
A81611,OB,1117.0,18OV,6408
A81611,OST,67.0,50OV,3177
A81611,PAD,70.0,TOTAL,8264
A81611,PC,35.0,TOTAL,8264
A81611,RA,44.0,16OV,6612
A81611,STIA,183.0,TOTAL,8264
A81612,AF,85.0,TOTAL,3810
A81612,AST,253.0,06OV,3592
A81612,CAN,147.0,TOTAL,3810
A81612,CHD,185.0,TOTAL,3810
A81612,CKD,151.0,18OV,3073
A81612,COPD,95.0,TOTAL,3810
A81612,DEM,51.0,TOTAL,3810
A81612,DEP,373.0,18OV,3073
A81612,DM,267.0,17OV,3118
A81612,EP,34.0,18OV,3073
A81612,HF,42.0,TOTAL,3810
A81612,HYP,784.0,TOTAL,3810
A81612,LD,15.0,TOTAL,3810
A81612,MH,26.0,TOTAL,3810
A81612,NDH,100.0,18OV,3073
A81612,OB,603.0,18OV,3073
A81612,OST,6.0,50OV,1685
A81612,PAD,42.0,TOTAL,3810
A81612,PC,26.0,TOTAL,3810
A81612,RA,25.0,16OV,3168
A81612,STIA,92.0,TOTAL,3810
A81618,AF,347.0,TOTAL,10058
A81618,AST,703.0,06OV,9649
A81618,CAN,439.0,TOTAL,10058
A81618,CHD,399.0,TOTAL,10058
A81618,CKD,316.0,18OV,8516
A81618,COPD,290.0,TOTAL,10058
A81618,DEM,155.0,TOTAL,10058
A81618,DEP,1516.0,18OV,8516
A81618,DM,707.0,17OV,8608
A81618,EP,105.0,18OV,8516
A81618,HF,97.0,TOTAL,10058
A81618,HYP,2043.0,TOTAL,10058
A81618,LD,66.0,TOTAL,10058
A81618,MH,132.0,TOTAL,10058
A81618,NDH,580.0,18OV,8516
A81618,OB,877.0,18OV,8516
A81618,OST,27.0,50OV,5270
A81618,PAD,106.0,TOTAL,10058
A81618,PC,118.0,TOTAL,10058
A81618,RA,68.0,16OV,8707
A81618,STIA,269.0,TOTAL,10058
A81621,AF,34.0,TOTAL,2653
A81621,AST,209.0,06OV,2408
A81621,CAN,66.0,TOTAL,2653
A81621,CHD,72.0,TOTAL,2653
A81621,CKD,47.0,18OV,1790
A81621,COPD,103.0,TOTAL,2653
A81621,DEM,38.0,TOTAL,2653
A81621,DEP,550.0,18OV,1790
A81621,DM,164.0,17OV,1831
A81621,EP,34.0,18OV,1790
A81621,HF,21.0,TOTAL,2653
A81621,HYP,263.0,TOTAL,2653
A81621,LD,27.0,TOTAL,2653
A81621,MH,45.0,TOTAL,2653
A81621,NDH,147.0,18OV,1790
A81621,OB,242.0,18OV,1790
A81621,OST,7.0,50OV,626
A81621,PAD,35.0,TOTAL,2653
A81621,PC,17.0,TOTAL,2653
A81621,RA,19.0,16OV,1878
A81621,STIA,54.0,TOTAL,2653
A81622,AF,110.0,TOTAL,5793
A81622,AST,460.0,06OV,5373
A81622,CAN,160.0,TOTAL,5793
A81622,CHD,207.0,TOTAL,5793
A81622,CKD,141.0,18OV,4470
A81622,COPD,189.0,TOTAL,5793
A81622,DEM,57.0,TOTAL,5793
A81622,DEP,685.0,18OV,4470
A81622,DM,357.0,17OV,4543
A81622,EP,43.0,18OV,4470
A81622,HF,52.0,TOTAL,5793
A81622,HYP,878.0,TOTAL,5793
A81622,LD,61.0,TOTAL,5793
A81622,MH,59.0,TOTAL,5793
A81622,NDH,268.0,18OV,4470
A81622,OB,583.0,18OV,4470
A81622,OST,11.0,50OV,2133
A81622,PAD,105.0,TOTAL,5793
A81622,PC,76.0,TOTAL,5793
A81622,RA,44.0,16OV,4621
A81622,STIA,120.0,TOTAL,5793
A81629,AF,123.0,TOTAL,5944
A81629,AST,491.0,06OV,5547
A81629,CAN,162.0,TOTAL,5944
A81629,CHD,219.0,TOTAL,5944
A81629,CKD,164.0,18OV,4652
A81629,COPD,206.0,TOTAL,5944
A81629,DEM,38.0,TOTAL,5944
A81629,DEP,1275.0,18OV,4652
A81629,DM,423.0,17OV,4721
A81629,EP,41.0,18OV,4652
A81629,HF,82.0,TOTAL,5944
A81629,HYP,916.0,TOTAL,5944
A81629,LD,56.0,TOTAL,5944
A81629,MH,70.0,TOTAL,5944
A81629,NDH,248.0,18OV,4652
A81629,OB,612.0,18OV,4652
A81629,OST,20.0,50OV,2030
A81629,PAD,55.0,TOTAL,5944
A81629,PC,73.0,TOTAL,5944
A81629,RA,36.0,16OV,4793
A81629,STIA,129.0,TOTAL,5944
A81630,AF,3.0,TOTAL,762
A81630,AST,102.0,06OV,760
A81630,CAN,7.0,TOTAL,762
A81630,CHD,7.0,TOTAL,762
A81630,CKD,2.0,18OV,732
A81630,COPD,39.0,TOTAL,762
A81630,DEM,2.0,TOTAL,762
A81630,DEP,188.0,18OV,732
A81630,DM,20.0,17OV,737
A81630,EP,29.0,18OV,732
A81630,HF,3.0,TOTAL,762
A81630,HYP,25.0,TOTAL,762
A81630,LD,6.0,TOTAL,762
A81630,MH,26.0,TOTAL,762
A81630,NDH,2.0,18OV,732
A81630,OB,45.0,18OV,732
A81630,OST,0.0,50OV,143
A81630,PAD,5.0,TOTAL,762
A81630,PC,4.0,TOTAL,762
A81630,RA,1.0,16OV,740
A81630,STIA,10.0,TOTAL,762
A81631,AF,168.0,TOTAL,7193
A81631,AST,618.0,06OV,6789
A81631,CAN,230.0,TOTAL,7193
A81631,CHD,284.0,TOTAL,7193
A81631,CKD,303.0,18OV,5673
A81631,COPD,254.0,TOTAL,7193
A81631,DEM,51.0,TOTAL,7193
A81631,DEP,512.0,18OV,5673
A81631,DM,504.0,17OV,5776
A81631,EP,55.0,18OV,5673
A81631,HF,90.0,TOTAL,7193
A81631,HYP,1486.0,TOTAL,7193
A81631,LD,45.0,TOTAL,7193
A81631,MH,55.0,TOTAL,7193
A81631,NDH,338.0,18OV,5673
A81631,OB,1362.0,18OV,5673
A81631,OST,21.0,50OV,2971
A81631,PAD,58.0,TOTAL,7193
A81631,PC,34.0,TOTAL,7193
A81631,RA,57.0,16OV,5859
A81631,STIA,160.0,TOTAL,7193
A81633,AF,0.0,TOTAL,625
A81633,AST,7.0,06OV,582
A81633,CAN,2.0,TOTAL,625
A81633,CHD,0.0,TOTAL,625
A81633,CKD,0.0,18OV,509
A81633,COPD,1.0,TOTAL,625
A81633,DEM,0.0,TOTAL,625
A81633,DEP,36.0,18OV,509
A81633,DM,6.0,17OV,510
A81633,EP,1.0,18OV,509
A81633,HF,0.0,TOTAL,625
A81633,HYP,6.0,TOTAL,625
A81633,LD,0.0,TOTAL,625
A81633,MH,1.0,TOTAL,625
A81633,NDH,8.0,18OV,509
A81633,OB,24.0,18OV,509
A81633,OST,0.0,50OV,26
A81633,PAD,0.0,TOTAL,625
A81633,PC,0.0,TOTAL,625
A81633,RA,0.0,16OV,519
A81633,STIA,1.0,TOTAL,625
A81634,AF,9.0,TOTAL,2947
A81634,AST,81.0,06OV,2686
A81634,CAN,28.0,TOTAL,2947
A81634,CHD,23.0,TOTAL,2947
A81634,CKD,12.0,18OV,2299
A81634,COPD,20.0,TOTAL,2947
A81634,DEM,4.0,TOTAL,2947
A81634,DEP,294.0,18OV,2299
A81634,DM,85.0,17OV,2326
